                     time                     mass                     xmom                     ymom                     zmom                ang mom x                ang mom y                ang mom z                    rho_K                    rho_e                    rho_E
    1.598929146936525e-07        123144576414.4551    5.633561379335759e+18              259.2109375                        0                        0                        0   -8.958551339127813e+19    3.039568079424247e+27    8.333157956822812e+28    8.637114764765211e+28
    1.602159646618074e-07        123174307349.1243    5.656115084645046e+18           188.0380859375                        0                        0                        0   -8.992249011602342e+19    3.033522883311803e+27    8.342292997066363e+28    8.645645285397499e+28
    1.605303669525972e-07        123203242420.7504    5.678104409300752e+18          240.87841796875                        0                        0                        0   -9.024452536612468e+19    3.027749181320345e+27    8.351561515150532e+28    8.654336433282508e+28
    1.608431463416699e-07        123232028133.4856    5.700031851237217e+18              -39.8515625                        0                        0                        0   -9.056662072759494e+19    3.022887114796853e+27    8.361073713884215e+28    8.663362425363814e+28
     1.61164846369377e-07        123261634830.4355    5.722641918132374e+18              223.3203125                        0                        0                        0   -9.089314908388771e+19    3.018345003166143e+27    8.371110999768381e+28    8.672945500084983e+28
    1.614928734457521e-07        123291823818.3281    5.745757911073843e+18          433.77001953125                        0                        0                        0   -9.123433205256246e+19    3.012807327816793e+27    8.381894235023655e+28    8.683174967805287e+28
    1.618228847463451e-07        123322195418.3442    5.769084354587437e+18          -45.81884765625                        0                        0                        0   -9.161062753357178e+19    3.010057960025411e+27    8.392031327120089e+28    8.693037123122627e+28
    1.621360197414797e-07        123351013858.2168    5.791266600417821e+18        400.2835693359375                        0                        0                        0   -9.199289312360276e+19    3.006401756778923e+27    8.400880797548338e+28    8.701520973226186e+28
    1.624261071821194e-07        123377711185.5535    5.811848226819581e+18        103.0096435546875                        0                        0                        0   -9.234792759147202e+19    3.001884795610371e+27    8.408827060387264e+28    8.709015539948258e+28
    1.627187587367925e-07        123404644493.4334    5.832643955748713e+18           58.18310546875                        0                        0                        0   -9.270346346206059e+19    2.996779592422516e+27    8.416798022388898e+28    8.716475981631084e+28
    1.630196191612235e-07        123432333280.0148    5.854053589866865e+18         147.011962890625                        0                        0                        0   -9.307167916114013e+19    2.990653488993804e+27    8.425168454782171e+28    8.724233803681514e+28
    1.633340321359634e-07        123461269334.9058    5.876463934439774e+18        -107.606201171875                        0                        0                        0   -9.346152434904967e+19    2.984469618100793e+27     8.43411842779559e+28    8.732565389605652e+28
    1.636621909102048e-07        123491470443.2168    5.899898069003651e+18          -20.91455078125                        0                        0                        0   -9.386989172854538e+19    2.978402343228251e+27    8.443761052550171e+28    8.741601286872956e+28
    1.639875498187563e-07        123521413874.2888    5.923182210399364e+18       -34.53933715820312                        0                        0                        0   -9.427398374431585e+19    2.973748558148979e+27    8.453782553691634e+28    8.751157409506514e+28
    1.643174134786096e-07        123551771886.6322    5.946842294449623e+18       -147.6900024414062                        0                        0                        0    -9.46882344349242e+19    2.968222265582249e+27    8.464779911789976e+28    8.761602138348193e+28
    1.646547069691411e-07        123582813681.1529    5.971095139831145e+18         93.5025634765625                        0                        0                        0   -9.511531142574783e+19    2.965056543321526e+27    8.475625625684387e+28    8.772131280016495e+28
    1.649813869271343e-07        123612878691.0466    5.994639708572185e+18            -261.33203125                        0                        0                        0   -9.552714471899665e+19    2.962351552577156e+27    8.484975761900862e+28    8.781210917158575e+28
    1.652782323848913e-07        123640197972.2151    6.016090547355116e+18             -72.94921875                        0                        0                        0   -9.589933023034848e+19    2.958357973547829e+27    8.493116790607644e+28    8.788952587962363e+28
    1.655724876117498e-07        123667278869.2533     6.03740933181121e+18            281.923828125                        0                        0                        0   -9.626386098964678e+19     2.95325316461266e+27    8.501112103539292e+28    8.796437420000468e+28
     1.65876077054038e-07        123695218812.8062     6.05946258896898e+18        210.7940826416016                        0                        0                        0   -9.663186776150968e+19    2.947447153347082e+27    8.509416228320549e+28    8.804160943655227e+28
    1.661913541016522e-07        123724234390.0521    6.082425641377731e+18        175.7389677166939                        0                        0                        0   -9.700474273069443e+19    2.941685259160206e+27    8.518159981946837e+28    8.812328507862859e+28
    1.665093292550995e-07        123753498279.3743    6.105650648865157e+18           -418.826171875                        0                        0                        0   -9.736942250232789e+19    2.936010371451222e+27    8.527215778097836e+28    8.820816815242929e+28
     1.66825808854113e-07        123782624529.8306    6.128833375243489e+18            250.294921875                        0                        0                        0   -9.772524238531956e+19    2.931447552773958e+27    8.536499548876978e+28    8.829644304154335e+28
    1.671537065002715e-07        123812801606.0017    6.152926932531617e+18         107.583740234375                        0                        0                        0   -9.808993179695659e+19    2.926817953980408e+27      8.5468848405848e+28    8.839566635982776e+28
    1.674886865849055e-07         123843630493.151    6.177622860248785e+18                98.765625                        0                        0                        0    -9.84614002894547e+19    2.921646284163264e+27    8.558245531512587e+28    8.850410159928912e+28
    1.678130279813088e-07        123873480280.5447      6.2016144142663e+18         -16.412841796875                        0                        0                        0   -9.882118985740213e+19     2.91950260338776e+27    8.568271027008526e+28    8.860221287347262e+28
    1.681137845506375e-07        123901159509.1331    6.223927580973204e+18          411.51123046875                        0                        0                        0   -9.915796255076834e+19    2.916762871489801e+27     8.57671414142907e+28    8.868390428578046e+28
    1.684031935344831e-07        123927794396.7346    6.245454969992309e+18           291.2998046875                        0                        0                        0   -9.948231236338378e+19    2.912176772713158e+27    8.584650233880265e+28     8.87586791115151e+28
    1.686959637735176e-07        123954738627.3733    6.267281089544163e+18           102.4150390625                        0                        0                        0   -9.981339859314364e+19    2.907423209559625e+27    8.592599393501249e+28    8.883341714457142e+28
    1.689991200079464e-07        123982638701.9402    6.289932520309075e+18         160.552490234375                        0                        0                        0   -1.001594066864895e+20    2.901581932942313e+27    8.601010146859412e+28    8.891168340153582e+28
    1.693150063707631e-07        124011710355.6827    6.313589877976418e+18            575.857421875                        0                        0                        0   -1.005194125207699e+20    2.895824455302422e+27    8.609946546146671e+28    8.899528991676857e+28
    1.696348967827952e-07        124041150510.0829    6.337601365677423e+18               76.9921875                        0                        0                        0   -1.008846229439542e+20    2.890858099749733e+27    8.619173486592854e+28    8.908259296567807e+28
    1.699533300934902e-07         124070456564.533    6.361553364914463e+18          -9.129638671875                        0                        0                        0   -1.012570338071563e+20    2.886767351487559e+27    8.628638601828476e+28    8.917315336977227e+28
    1.702825270321742e-07        124100753217.1939    6.386372108423302e+18             -680.1640625                        0                        0                        0   -1.016573939332673e+20    2.880927268199244e+27    8.639330271999412e+28    8.927422998819292e+28
    1.706276633809534e-07        124132516805.6448    6.412460543168231e+18        701.7123260498047                        0                        0                        0    -1.02091961181363e+20    2.877542828204525e+27    8.650902839640347e+28     8.93865712246075e+28
    1.709546282624975e-07        124162608037.6229    6.437232832642937e+18            471.501953125                        0                        0                        0   -1.025159767154988e+20    2.875593520780496e+27    8.660362460224811e+28    8.947921812302833e+28
